prompt_id,model,rater,dimension,score
P055,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.375617562126308
P055,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,4.02186525260484
P055,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.49925686019117
P055,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.6492982068731874
P055,google-gemini-2.5-flash,R1,socratic_quality,4.083351526619839
P055,google-gemini-2.5-flash,R1,context_fidelity,3.7930263458406244
P055,google-gemini-2.5-flash,R2,socratic_quality,3.904844283946379
P055,google-gemini-2.5-flash,R2,context_fidelity,3.820378706697921
P055,cohere-command-r-08-2024,R1,socratic_quality,3.6826262276650104
P055,cohere-command-r-08-2024,R1,context_fidelity,3.2840979790756912
P055,cohere-command-r-08-2024,R2,socratic_quality,3.9055542957335305
P055,cohere-command-r-08-2024,R2,context_fidelity,3.9250503236866985
P055,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.291166251777897
P055,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.628878669634472
P055,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.798078835176583
P055,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.2512899126680375
P056,openai-gpt-4o-mini,R1,socratic_quality,4.470598367580299
P056,openai-gpt-4o-mini,R1,context_fidelity,3.7914038135100356
P056,openai-gpt-4o-mini,R2,socratic_quality,4.055625459528202
P056,openai-gpt-4o-mini,R2,context_fidelity,3.436969507560965
P056,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.343350098918469
P056,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.705105285520701
P056,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.8792269614731802
P056,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.4554482856584654
P056,google-gemini-2.5-flash,R1,socratic_quality,3.770931876708807
P056,google-gemini-2.5-flash,R1,context_fidelity,3.590136929322043
P056,google-gemini-2.5-flash,R2,socratic_quality,4.543263297416188
P056,google-gemini-2.5-flash,R2,context_fidelity,2.9842663546843973
P056,cohere-command-r-08-2024,R1,socratic_quality,3.860994935059563
P056,cohere-command-r-08-2024,R1,context_fidelity,3.3419928708933604
P056,cohere-command-r-08-2024,R2,socratic_quality,4.057564468042578
P056,cohere-command-r-08-2024,R2,context_fidelity,3.2343420869938617
P056,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.8473277065499394
P056,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.2067938306000587
P056,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.8883385596283366
P056,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.0754243054481143
P057,openai-gpt-4o-mini,R1,socratic_quality,4.153723687695328
P057,openai-gpt-4o-mini,R1,context_fidelity,4.10991707542793
P057,openai-gpt-4o-mini,R2,socratic_quality,3.6344028575214216
P057,openai-gpt-4o-mini,R2,context_fidelity,3.8742826161352046
P057,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.795226593196262
P057,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.8287763910835544
P057,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.7669301892734506
P057,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.8067997281451316
P057,google-gemini-2.5-flash,R1,socratic_quality,3.5637507299989433
P057,google-gemini-2.5-flash,R1,context_fidelity,3.7269023392380225
P057,google-gemini-2.5-flash,R2,socratic_quality,4.037731272058089
P057,google-gemini-2.5-flash,R2,context_fidelity,3.9721519485312022
P057,cohere-command-r-08-2024,R1,socratic_quality,3.6031491288511592
P057,cohere-command-r-08-2024,R1,context_fidelity,3.89198889817024
P057,cohere-command-r-08-2024,R2,socratic_quality,3.5955734024161465
P057,cohere-command-r-08-2024,R2,context_fidelity,3.4841280546101068
P057,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.2522373271978866
P057,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.4870362738746876
P057,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.668848535078775
P057,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.5126674449877604
P058,openai-gpt-4o-mini,R1,socratic_quality,4.080965630678532
P058,openai-gpt-4o-mini,R1,context_fidelity,3.9195063971165855
P058,openai-gpt-4o-mini,R2,socratic_quality,4.462742854081659
P058,openai-gpt-4o-mini,R2,context_fidelity,4.007588142621425
P058,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.905946768421953
P058,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,4.049051298781513
P058,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.086523553094607
P058,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,4.284707238896976
P058,google-gemini-2.5-flash,R1,socratic_quality,4.3528878632211185
P058,google-gemini-2.5-flash,R1,context_fidelity,4.144557176331232
P058,google-gemini-2.5-flash,R2,socratic_quality,3.8604149232873746
P058,google-gemini-2.5-flash,R2,context_fidelity,4.433997999693729
P058,cohere-command-r-08-2024,R1,socratic_quality,4.193765791349106
P058,cohere-command-r-08-2024,R1,context_fidelity,3.8479268634408976
P058,cohere-command-r-08-2024,R2,socratic_quality,3.6959194957630546
P058,cohere-command-r-08-2024,R2,context_fidelity,4.199334686892356
P058,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.6339862857922824
P058,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.8126148653672907
P058,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.9602342837234237
P058,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,4.040854844393408
P059,openai-gpt-4o-mini,R1,socratic_quality,3.899359386285159
P059,openai-gpt-4o-mini,R1,context_fidelity,3.902567458070612
P059,openai-gpt-4o-mini,R2,socratic_quality,3.9584168108569604
P059,openai-gpt-4o-mini,R2,context_fidelity,3.578913603235649
P059,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.8729781512178523
P059,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.6994556938738397
P059,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.365714252603214
P059,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.4480774204207356
P059,google-gemini-2.5-flash,R1,socratic_quality,3.9829551725054464
P059,google-gemini-2.5-flash,R1,context_fidelity,3.6791761827676943
P059,google-gemini-2.5-flash,R2,socratic_quality,4.020657724909018
P059,google-gemini-2.5-flash,R2,context_fidelity,3.2835718850599536
P059,cohere-command-r-08-2024,R1,socratic_quality,3.729259797520089
P059,cohere-command-r-08-2024,R1,context_fidelity,3.558435565203218
P059,cohere-command-r-08-2024,R2,socratic_quality,3.506641094183508
P059,cohere-command-r-08-2024,R2,context_fidelity,3.7704253978029567
P059,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,4.006481654216406
P059,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.441735480006377
P059,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.9132793321826393
P059,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.213192601863385
P060,openai-gpt-4o-mini,R1,socratic_quality,3.484777293457345
P060,openai-gpt-4o-mini,R1,context_fidelity,3.6685919646093055
P060,openai-gpt-4o-mini,R2,socratic_quality,3.683388996210773
P060,openai-gpt-4o-mini,R2,context_fidelity,3.7258390948777147
P060,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.7079258748449204
P060,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.7523807431330733
P060,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.903606023327321
P060,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.8352236510185245
P060,google-gemini-2.5-flash,R1,socratic_quality,3.7052258472690367
P060,google-gemini-2.5-flash,R1,context_fidelity,3.3193073638489596
P060,google-gemini-2.5-flash,R2,socratic_quality,4.103329155602845
P060,google-gemini-2.5-flash,R2,context_fidelity,3.425098492633024
P060,cohere-command-r-08-2024,R1,socratic_quality,3.687050362267003
P060,cohere-command-r-08-2024,R1,context_fidelity,3.754528705553179
P060,cohere-command-r-08-2024,R2,socratic_quality,3.92242275465218
P060,cohere-command-r-08-2024,R2,context_fidelity,3.5903901696607208
P060,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.5504527546313205
P060,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.5702336360767353
P060,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.457774654117781
P060,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.4532970449247617
P061,openai-gpt-4o-mini,R1,socratic_quality,4.248834499374831
P061,openai-gpt-4o-mini,R1,context_fidelity,4.0855870790215665
P061,openai-gpt-4o-mini,R2,socratic_quality,4.004010397578867
P061,openai-gpt-4o-mini,R2,context_fidelity,3.6953304514341507
P061,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.9757425532346935
P061,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.7291994208140595
P061,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.8836712541298044
P061,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.8202187355939192
P061,google-gemini-2.5-flash,R1,socratic_quality,4.134341462744157
P061,google-gemini-2.5-flash,R1,context_fidelity,3.825086747733082
P061,google-gemini-2.5-flash,R2,socratic_quality,4.182166806228727
P061,google-gemini-2.5-flash,R2,context_fidelity,3.900271476146381
P061,cohere-command-r-08-2024,R1,socratic_quality,3.8638304311514324
P061,cohere-command-r-08-2024,R1,context_fidelity,3.4625833561353705
P061,cohere-command-r-08-2024,R2,socratic_quality,4.613373735653384
P061,cohere-command-r-08-2024,R2,context_fidelity,3.5601886203725632
P061,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,4.2083869504515015
P061,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.7008509302464883
P061,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,4.245173917528347
P061,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.637837494558744
P062,openai-gpt-4o-mini,R1,socratic_quality,4.6853986008022614
P062,openai-gpt-4o-mini,R1,context_fidelity,3.503620096789856
P062,openai-gpt-4o-mini,R2,socratic_quality,4.201053001947254
P062,openai-gpt-4o-mini,R2,context_fidelity,3.452159033292185
P062,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.4954492427950346
P062,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.4247562709231287
P062,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.404582241234651
P062,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.868990170876289
P062,google-gemini-2.5-flash,R1,socratic_quality,4.337052749115478
P062,google-gemini-2.5-flash,R1,context_fidelity,3.843541986922169
P062,google-gemini-2.5-flash,R2,socratic_quality,4.045206191102194
P062,google-gemini-2.5-flash,R2,context_fidelity,3.739228825318099
P062,cohere-command-r-08-2024,R1,socratic_quality,4.26044402954566
P062,cohere-command-r-08-2024,R1,context_fidelity,3.689938076119181
P062,cohere-command-r-08-2024,R2,socratic_quality,4.0421021537895205
P062,cohere-command-r-08-2024,R2,context_fidelity,3.5619711729586387
P062,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.821826317040842
P062,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.3565165224125417
P062,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,4.242472803108249
P062,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.6917856704829934
P063,openai-gpt-4o-mini,R1,socratic_quality,4.291121852736217
P063,openai-gpt-4o-mini,R1,context_fidelity,3.873274007044074
P063,openai-gpt-4o-mini,R2,socratic_quality,3.941783946741112
P063,openai-gpt-4o-mini,R2,context_fidelity,3.7150818350171386
P063,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.037950785717099
P063,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.8079066330564424
P063,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.18838063547998
P063,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.807299802420775
P063,google-gemini-2.5-flash,R1,socratic_quality,4.0274770405478915
P063,google-gemini-2.5-flash,R1,context_fidelity,4.104165770888287
P063,google-gemini-2.5-flash,R2,socratic_quality,3.711841649160976
P063,google-gemini-2.5-flash,R2,context_fidelity,4.133039678871166
P063,cohere-command-r-08-2024,R1,socratic_quality,3.818939562240428
P063,cohere-command-r-08-2024,R1,context_fidelity,4.226687592019103
P063,cohere-command-r-08-2024,R2,socratic_quality,3.733205240110822
P063,cohere-command-r-08-2024,R2,context_fidelity,3.861176662066611
P063,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.9547785713436863
P063,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.8621337317180178
P063,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,4.012258513288982
P063,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,4.006527016790448
P064,openai-gpt-4o-mini,R1,socratic_quality,3.587319078156563
P064,openai-gpt-4o-mini,R1,context_fidelity,3.7688284423468734
P064,openai-gpt-4o-mini,R2,socratic_quality,3.4850944405610753
P064,openai-gpt-4o-mini,R2,context_fidelity,3.5100299453474473
P064,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.4945200584023657
P064,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.821976810124534
P064,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.5116071946323335
P064,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.9502632201270043
P064,google-gemini-2.5-flash,R1,socratic_quality,3.4963939827795034
P064,google-gemini-2.5-flash,R1,context_fidelity,3.928624821838816
P064,google-gemini-2.5-flash,R2,socratic_quality,3.790945643357378
P064,google-gemini-2.5-flash,R2,context_fidelity,3.6670691392976957
P064,cohere-command-r-08-2024,R1,socratic_quality,3.545388844661944
P064,cohere-command-r-08-2024,R1,context_fidelity,4.062030323815817
P064,cohere-command-r-08-2024,R2,socratic_quality,3.8888646174237462
P064,cohere-command-r-08-2024,R2,context_fidelity,3.711777967373694
P064,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.669947982813437
P064,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.5699995787366596
P064,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.4978824947940224
P064,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.845553336157929
P065,openai-gpt-4o-mini,R1,socratic_quality,3.7224434805463997
P065,openai-gpt-4o-mini,R1,context_fidelity,3.5094270982830826
P065,openai-gpt-4o-mini,R2,socratic_quality,3.8403880453380155
P065,openai-gpt-4o-mini,R2,context_fidelity,3.8499444529086735
P065,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.7356374082967716
P065,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.4531787504496445
P065,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.636902843933978
P065,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.527102897112981
P065,google-gemini-2.5-flash,R1,socratic_quality,3.8026289560382174
P065,google-gemini-2.5-flash,R1,context_fidelity,4.171559889997622
P065,google-gemini-2.5-flash,R2,socratic_quality,3.911588638274061
P065,google-gemini-2.5-flash,R2,context_fidelity,3.4064157741687655
P065,cohere-command-r-08-2024,R1,socratic_quality,3.345809527976762
P065,cohere-command-r-08-2024,R1,context_fidelity,3.203112173693814
P065,cohere-command-r-08-2024,R2,socratic_quality,3.501522135183934
P065,cohere-command-r-08-2024,R2,context_fidelity,3.6911531944098286
P065,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.7067168409684834
P065,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.648964642384366
P065,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.243528808752815
P065,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.4654167677011607
P066,openai-gpt-4o-mini,R1,socratic_quality,3.6653474693762558
P066,openai-gpt-4o-mini,R1,context_fidelity,4.09527821540205
P066,openai-gpt-4o-mini,R2,socratic_quality,3.469130865602282
P066,openai-gpt-4o-mini,R2,context_fidelity,3.5442843920496756
P066,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.7041682121470565
P066,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.7367771159489305
P066,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.766187777897376
P066,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.568863012617322
P066,google-gemini-2.5-flash,R1,socratic_quality,3.782111304476045
P066,google-gemini-2.5-flash,R1,context_fidelity,3.7930020157354054
P066,google-gemini-2.5-flash,R2,socratic_quality,3.9010191564898866
P066,google-gemini-2.5-flash,R2,context_fidelity,3.8347545193076455
P066,cohere-command-r-08-2024,R1,socratic_quality,3.447746964941592
P066,cohere-command-r-08-2024,R1,context_fidelity,3.735431117746418
P066,cohere-command-r-08-2024,R2,socratic_quality,3.6539518837249316
P066,cohere-command-r-08-2024,R2,context_fidelity,4.006019514282527
P066,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.6929226841599414
P066,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.5143211825567837
P066,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.4464467659627935
P066,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.839777800624265
P067,openai-gpt-4o-mini,R1,socratic_quality,4.0225415054870215
P067,openai-gpt-4o-mini,R1,context_fidelity,3.993817910608482
P067,openai-gpt-4o-mini,R2,socratic_quality,3.4962924466000076
P067,openai-gpt-4o-mini,R2,context_fidelity,3.660937717179261
P067,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.7755736405929547
P067,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.626860222032676
P067,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.8382794867679224
P067,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.6108148415183963
P067,google-gemini-2.5-flash,R1,socratic_quality,3.771092408992214
P067,google-gemini-2.5-flash,R1,context_fidelity,4.166852076197553
P067,google-gemini-2.5-flash,R2,socratic_quality,3.870934213460884
P067,google-gemini-2.5-flash,R2,context_fidelity,3.5448625745701836
P067,cohere-command-r-08-2024,R1,socratic_quality,3.6408025973833467
P067,cohere-command-r-08-2024,R1,context_fidelity,3.645716582875494
P067,cohere-command-r-08-2024,R2,socratic_quality,4.143708450137521
P067,cohere-command-r-08-2024,R2,context_fidelity,3.8399721260773045
P067,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.450770291285793
P067,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.5515299980703015
P067,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.4935041864974243
P067,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.606447220565497
P068,openai-gpt-4o-mini,R1,socratic_quality,4.22735373355992
P068,openai-gpt-4o-mini,R1,context_fidelity,3.656476979123346
P068,openai-gpt-4o-mini,R2,socratic_quality,4.144648238134941
P068,openai-gpt-4o-mini,R2,context_fidelity,3.750937163852389
P068,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.269572268293834
P068,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.798668071974229
P068,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.371838708902569
P068,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.567268323119003
P068,google-gemini-2.5-flash,R1,socratic_quality,4.634213108703705
P068,google-gemini-2.5-flash,R1,context_fidelity,3.691708293348587
P068,google-gemini-2.5-flash,R2,socratic_quality,4.293442201556687
P068,google-gemini-2.5-flash,R2,context_fidelity,3.6522788395589965
P068,cohere-command-r-08-2024,R1,socratic_quality,3.911561564907712
P068,cohere-command-r-08-2024,R1,context_fidelity,3.7002931069508738
P068,cohere-command-r-08-2024,R2,socratic_quality,4.140127909227682
P068,cohere-command-r-08-2024,R2,context_fidelity,3.6830217739405544
P068,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.9448409054390385
P068,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.7159719809626943
P068,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.9033329257075913
P068,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.251825752453948
P069,openai-gpt-4o-mini,R1,socratic_quality,3.6732175536116216
P069,openai-gpt-4o-mini,R1,context_fidelity,3.311800600653294
P069,openai-gpt-4o-mini,R2,socratic_quality,3.803222879244932
P069,openai-gpt-4o-mini,R2,context_fidelity,3.6699773866801673
P069,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.777984066844209
P069,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.7715356235842945
P069,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.8724008167806074
P069,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.5220239339571915
P069,google-gemini-2.5-flash,R1,socratic_quality,4.1654704912965475
P069,google-gemini-2.5-flash,R1,context_fidelity,3.442224022961781
P069,google-gemini-2.5-flash,R2,socratic_quality,3.366253024410175
P069,google-gemini-2.5-flash,R2,context_fidelity,3.5705230793837046
P069,cohere-command-r-08-2024,R1,socratic_quality,3.3567604747746316
P069,cohere-command-r-08-2024,R1,context_fidelity,3.662681410132426
P069,cohere-command-r-08-2024,R2,socratic_quality,3.647081604722243
P069,cohere-command-r-08-2024,R2,context_fidelity,3.5303703971476357
P069,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.5212765307143585
P069,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.6729235021676208
P069,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.307371911396427
P069,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,2.972855463990472
P070,openai-gpt-4o-mini,R1,socratic_quality,4.0252886458239
P070,openai-gpt-4o-mini,R1,context_fidelity,3.9122974424324064
P070,openai-gpt-4o-mini,R2,socratic_quality,4.03454376247018
P070,openai-gpt-4o-mini,R2,context_fidelity,4.2288768131811105
P070,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.8529791864722913
P070,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.830364336313488
P070,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.117430425111367
P070,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,4.134434647571646
P070,google-gemini-2.5-flash,R1,socratic_quality,4.281054791939104
P070,google-gemini-2.5-flash,R1,context_fidelity,4.37753540664997
P070,google-gemini-2.5-flash,R2,socratic_quality,4.2193333128166985
P070,google-gemini-2.5-flash,R2,context_fidelity,3.768621343669802
P070,cohere-command-r-08-2024,R1,socratic_quality,4.3262310187851405
P070,cohere-command-r-08-2024,R1,context_fidelity,3.3823485998221603
P070,cohere-command-r-08-2024,R2,socratic_quality,3.983499077350051
P070,cohere-command-r-08-2024,R2,context_fidelity,3.5282597094305
P070,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,4.115190342346556
P070,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,4.055908891802665
P070,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.971150912790935
P070,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.6712506435234245
P071,openai-gpt-4o-mini,R1,socratic_quality,3.994600231553414
P071,openai-gpt-4o-mini,R1,context_fidelity,3.887056034639809
P071,openai-gpt-4o-mini,R2,socratic_quality,3.9975750277153708
P071,openai-gpt-4o-mini,R2,context_fidelity,3.6744361641364462
P071,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.03961550195895
P071,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.5900195961491117
P071,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.368505105863318
P071,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.680025269510386
P071,google-gemini-2.5-flash,R1,socratic_quality,4.198843106223588
P071,google-gemini-2.5-flash,R1,context_fidelity,3.7587164249545264
P071,google-gemini-2.5-flash,R2,socratic_quality,3.963748643240329
P071,google-gemini-2.5-flash,R2,context_fidelity,3.7529494575514732
P071,cohere-command-r-08-2024,R1,socratic_quality,3.600568966073363
P071,cohere-command-r-08-2024,R1,context_fidelity,3.8951545130250724
P071,cohere-command-r-08-2024,R2,socratic_quality,4.311050825023462
P071,cohere-command-r-08-2024,R2,context_fidelity,3.519738102441105
P071,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,4.0207083653382805
P071,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.903409867390959
P071,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.673727234127897
P071,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.8731220517670932
P072,openai-gpt-4o-mini,R1,socratic_quality,3.9502438547139866
P072,openai-gpt-4o-mini,R1,context_fidelity,3.851449781696398
P072,openai-gpt-4o-mini,R2,socratic_quality,3.950502266683365
P072,openai-gpt-4o-mini,R2,context_fidelity,4.112322256303246
P072,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.84035143388799
P072,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,4.083606245538878
P072,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.0270897568770385
P072,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,4.046006464397696
P072,google-gemini-2.5-flash,R1,socratic_quality,4.173129447983105
P072,google-gemini-2.5-flash,R1,context_fidelity,3.9010918222426985
P072,google-gemini-2.5-flash,R2,socratic_quality,4.172654207389845
P072,google-gemini-2.5-flash,R2,context_fidelity,3.8450020052927285
P072,cohere-command-r-08-2024,R1,socratic_quality,4.179310267314538
P072,cohere-command-r-08-2024,R1,context_fidelity,3.9145332777798516
P072,cohere-command-r-08-2024,R2,socratic_quality,3.8544623432765333
P072,cohere-command-r-08-2024,R2,context_fidelity,3.6914205968887535
P072,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.987357185717061
P072,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.8169396427508535
P072,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.9661524076807706
P072,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.894418966259239
P073,openai-gpt-4o-mini,R1,socratic_quality,4.041280494923083
P073,openai-gpt-4o-mini,R1,context_fidelity,3.6716706221117468
P073,openai-gpt-4o-mini,R2,socratic_quality,4.443613504359929
P073,openai-gpt-4o-mini,R2,context_fidelity,3.8338441976563646
P073,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.1617965457623525
